Date,Open,High,Low,Close,Adj Close,Volume
2020-06-30,52.279999,52.919998,52.040001,52.889999,51.475582,4621900
2020-07-01,52.830002,53.680000,52.389999,53.320000,51.894081,5462000
2020-07-02,53.630001,54.070000,53.459999,53.799999,52.361244,4591300
2020-07-06,53.849998,54.500000,53.720001,54.099998,52.653225,5180900
2020-07-07,53.500000,54.279999,53.430000,53.470001,52.040070,3747500
2020-07-08,53.709999,54.709999,53.619999,54.189999,52.740814,6247800
2020-07-09,54.500000,54.990002,53.560001,53.970001,52.526703,4203000
2020-07-10,54.310001,54.410000,53.439999,53.759998,52.322311,5414500
2020-07-13,53.930000,54.299999,53.119999,53.240002,51.816227,5639800
2020-07-14,53.500000,54.099998,53.230000,53.980000,52.536430,7199600
2020-07-15,56.320000,58.840000,55.869999,58.000000,56.448925,19902500
2020-07-16,56.959999,57.430000,56.049999,57.430000,55.894169,12358700
2020-07-17,57.650002,61.459999,57.630001,61.099998,59.466022,24319500
2020-07-20,62.689999,64.940002,57.650002,58.680000,57.110744,56346600
2020-07-21,59.650002,59.650002,57.840000,58.070000,56.517056,15419100
2020-07-22,57.380001,57.889999,56.240002,56.980000,55.456203,9562100
2020-07-23,56.750000,56.840000,54.810001,55.169998,53.694607,8658900
2020-07-24,55.310001,56.000000,55.060001,55.799999,54.307758,7748000
2020-07-27,56.160000,56.630001,55.970001,56.580002,55.066906,5660200
2020-07-28,56.880001,57.099998,56.259998,56.320000,54.813854,4979100
2020-07-29,57.049999,57.049999,56.090000,56.639999,55.125298,5038900
2020-07-30,57.119999,57.939999,56.750000,57.889999,56.341869,8215100
2020-07-31,57.820000,57.950001,55.349998,55.779999,54.288296,6844500
2020-08-03,56.680000,57.490002,56.529999,56.820000,55.300484,4799700
2020-08-04,56.080002,56.290001,55.740002,56.080002,54.580276,4121300
2020-08-05,56.430000,56.570000,55.820000,55.950001,54.453751,3267200
2020-08-06,56.090000,56.240002,55.520000,56.209999,54.706795,3532100
2020-08-07,55.779999,55.860001,54.970001,55.410000,53.928192,3849200
2020-08-10,55.700001,55.720001,55.060001,55.380001,53.898994,2937300
2020-08-11,55.720001,55.740002,55.099998,55.180000,53.704342,3948900
2020-08-12,56.299999,57.180000,56.099998,56.740002,55.222626,5466200
2020-08-13,56.349998,56.430000,55.689999,55.799999,54.741917,3490600
2020-08-14,55.470001,55.599998,55.049999,55.189999,54.143482,2893300
2020-08-17,55.939999,56.650002,55.849998,56.459999,55.389400,2997600
2020-08-18,56.830002,56.869999,56.150002,56.330002,55.261868,4174800
2020-08-19,57.139999,57.349998,56.119999,56.230000,55.163761,3322100
2020-08-20,56.279999,56.540001,55.970001,56.490002,55.418835,2527500
2020-08-21,55.490002,55.770000,55.240002,55.709999,54.653622,3419200
2020-08-24,57.500000,57.930000,56.430000,56.759998,55.683712,7379000
2020-08-25,57.169998,57.380001,56.669998,57.009998,55.928970,3399700
2020-08-26,56.930000,57.110001,56.509998,57.000000,55.919163,2802400
2020-08-27,57.000000,57.000000,55.650002,56.110001,55.046040,4195100
2020-08-28,56.189999,56.209999,55.520000,55.689999,54.633999,3251900
2020-08-31,55.799999,56.340000,55.610001,56.000000,54.938122,3262600
2020-09-01,55.849998,55.900002,55.119999,55.380001,54.329880,3965900
2020-09-02,55.470001,55.990002,55.270000,55.900002,54.840019,3614200
2020-09-03,55.349998,55.500000,53.610001,54.160000,53.133015,5122000
2020-09-04,53.790001,54.139999,52.570000,53.580002,52.564014,4610000
2020-09-08,54.139999,54.939999,53.759998,54.709999,53.672585,6735600
2020-09-09,53.830002,54.820000,53.340000,53.639999,52.622871,11416300
2020-09-10,54.160000,54.189999,53.040001,53.070000,52.063683,4407100
2020-09-11,53.990002,54.150002,53.410000,53.730000,52.711166,4627700
2020-09-14,54.230000,54.340000,53.369999,54.020000,52.995670,4960000
2020-09-15,55.529999,55.779999,55.119999,55.279999,54.231773,4300900
2020-09-16,55.720001,55.980000,55.110001,55.130001,54.084621,3948500
2020-09-17,55.740002,56.150002,55.490002,55.939999,54.879261,3991900
2020-09-18,56.759998,56.799999,55.959999,56.450001,55.379593,2931700
2020-09-21,55.090000,55.910000,54.619999,55.910000,54.849831,6792700
2020-09-22,55.290001,55.619999,54.720001,55.439999,54.388741,3878600
2020-09-23,56.220001,56.590000,55.580002,55.660000,54.604568,2922900
2020-09-24,54.939999,55.160000,53.919998,54.169998,53.142822,4123700
2020-09-25,54.200001,55.840000,54.020000,55.509998,54.457413,4954900
2020-09-28,55.070000,55.340000,54.599998,54.750000,53.711826,2741400
2020-09-29,54.709999,55.200001,54.709999,55.110001,54.064999,4177500
2020-09-30,55.020000,55.450001,54.610001,54.799999,53.760876,3001400
2020-10-01,55.200001,55.310001,54.220001,54.299999,53.270359,4728200
2020-10-02,54.419998,54.759998,54.130001,54.220001,53.191875,5699100
2020-10-05,54.459999,54.849998,54.180000,54.490002,53.456757,6704300
2020-10-06,54.150002,54.529999,53.680000,53.709999,52.691547,3695000
2020-10-07,53.810001,53.930000,53.330002,53.529999,52.514957,3518700
2020-10-08,53.680000,54.290001,53.580002,54.090000,53.064342,2351300
2020-10-09,54.389999,54.849998,54.320000,54.720001,53.682396,2092000
2020-10-12,55.189999,55.450001,54.970001,55.270000,54.221966,2783500
2020-10-13,54.770000,55.150002,54.450001,54.480000,53.446945,2949800
2020-10-14,54.000000,54.060001,52.939999,53.189999,52.181404,4657400
2020-10-15,52.450001,52.770000,52.240002,52.549999,51.553543,3038700
2020-10-16,53.000000,53.500000,52.830002,53.029999,52.024441,2665500
2020-10-19,53.230000,53.330002,52.299999,52.439999,51.445625,3143700
2020-10-20,52.680000,52.820000,52.150002,52.189999,51.200367,4919100
2020-10-21,52.139999,52.480000,50.470001,51.570000,50.592125,8219800
2020-10-22,52.009998,52.230000,51.630001,51.959999,50.974728,3751000
2020-10-23,52.169998,52.689999,51.779999,52.000000,51.013973,5576900
2020-10-26,52.869999,53.360001,52.540001,53.070000,52.063683,6022000
2020-10-27,53.310001,53.490002,52.380001,52.480000,51.484871,3702300
2020-10-28,51.889999,51.950001,50.910000,50.980000,50.013313,5263200
2020-10-29,51.040001,51.450001,50.410000,51.070000,50.101604,3534000
2020-10-30,50.919998,51.200001,49.790001,50.160000,49.208862,4761600
2020-11-02,50.470001,50.720001,50.150002,50.619999,49.660137,5368800
2020-11-03,51.459999,52.070000,51.290001,51.700001,50.719662,4156800
2020-11-04,53.950001,55.369999,53.910000,55.040001,53.996326,7385800
2020-11-05,56.060001,56.380001,55.110001,55.160000,54.114052,6660900
2020-11-06,55.689999,55.959999,55.439999,55.520000,54.467224,3686300
2020-11-09,54.770000,55.119999,53.889999,54.049999,53.025097,4381300
2020-11-10,56.639999,56.849998,55.980000,56.570000,55.497314,5835800
2020-11-11,57.540001,58.080002,57.320000,58.020000,56.919819,4069700
2020-11-12,56.810001,57.369999,56.480000,56.840000,55.762196,2902900
2020-11-13,56.869999,57.419998,56.759998,57.380001,56.291958,2900500
2020-11-16,56.490002,56.770000,56.070000,56.290001,55.222626,5190500
2020-11-17,55.110001,55.419998,54.750000,54.959999,53.917843,6451500
2020-11-18,55.330002,55.340000,53.959999,53.990002,52.966240,4732300
2020-11-19,54.250000,54.250000,53.669998,54.029999,53.005478,6768200
2020-11-20,54.880001,55.419998,54.680000,55.299999,54.251396,4306000
2020-11-23,54.520000,54.709999,53.330002,54.700001,53.662773,13670600
2020-11-24,54.000000,54.299999,53.520000,53.570000,52.554199,8341400
2020-11-25,52.340000,53.090000,52.299999,52.599998,51.602592,11660900
2020-11-27,51.580002,52.770000,51.439999,52.610001,51.612404,14783200
2020-11-30,53.299999,53.419998,52.529999,52.939999,51.936146,14725200
2020-12-01,53.060001,53.360001,52.599998,52.980000,51.975388,13308200
2020-12-02,52.889999,53.599998,52.830002,53.389999,52.377613,4953700
2020-12-03,52.869999,52.959999,52.250000,52.779999,51.779179,7917100
2020-12-04,53.549999,54.139999,53.419998,53.740002,52.720978,4685400
2020-12-07,54.380001,54.490002,53.830002,54.259998,53.231117,6582900
2020-12-08,53.669998,55.060001,53.619999,54.720001,53.682396,6707600
2020-12-09,54.959999,55.020000,53.810001,54.040001,53.015289,7952400
2020-12-10,53.860001,54.200001,53.669998,53.889999,52.868134,7566800
2020-12-11,53.630001,54.349998,53.630001,54.270000,53.240929,3870000
2020-12-14,50.669998,51.570000,49.889999,50.029999,49.081326,54898600
2020-12-15,50.610001,50.830002,50.090000,50.830002,49.866158,22345300
2020-12-16,51.799999,51.810001,50.820000,50.930000,49.964260,19333500
2020-12-17,51.259998,51.369999,50.549999,50.790001,49.826916,13957200
2020-12-18,50.919998,50.950001,49.990002,50.209999,49.257912,25875200
2020-12-21,49.480000,49.840000,49.060001,49.680000,48.737965,13007200
2020-12-22,49.270000,49.279999,48.500000,48.730000,47.805977,14221900
2020-12-23,49.110001,49.119999,48.630001,48.770000,47.845219,11311000
2020-12-24,48.900002,48.900002,48.169998,48.520000,47.599960,4931700
2020-12-28,50.230000,50.279999,49.139999,49.380001,48.443653,15481900
2020-12-29,50.660000,50.700001,49.790001,49.900002,48.953793,17308500
2020-12-30,50.459999,50.549999,50.040001,50.180000,49.228481,14349100
2020-12-31,50.000000,50.090000,49.119999,49.990002,49.042088,10610000
2021-01-04,50.919998,51.049999,49.889999,50.520000,49.562035,15665800
2021-01-05,50.400002,50.830002,50.020000,50.700001,49.738625,13361900
2021-01-06,50.840000,51.439999,50.660000,50.910000,49.944641,12754900
2021-01-07,50.549999,50.779999,50.060001,50.189999,49.238293,13562600
2021-01-08,50.590000,50.880001,50.320000,50.860001,49.895588,10996000
2021-01-11,50.580002,51.090000,50.410000,50.560001,49.601280,11687200
2021-01-12,50.639999,50.650002,50.099998,50.290001,49.336399,9628800
2021-01-13,50.740002,51.250000,50.669998,50.880001,49.915211,11452800
2021-01-14,51.470001,51.799999,51.169998,51.290001,50.317436,11521700
2021-01-15,51.290001,51.560001,51.130001,51.340000,50.366486,9524000
2021-01-19,52.520000,52.660000,52.209999,52.570000,51.573162,13568700
2021-01-20,52.650002,52.650002,51.910000,52.240002,51.249424,13626200
2021-01-21,52.560001,52.740002,52.160000,52.549999,51.553543,16058000
2021-01-22,52.730000,53.540001,52.619999,53.250000,52.240269,13372700
2021-01-25,53.730000,54.209999,53.590000,54.009998,52.985855,13742800
2021-01-26,54.520000,54.650002,54.189999,54.439999,53.407703,11614400
2021-01-27,53.369999,53.430000,52.029999,52.099998,51.112072,14550200
2021-01-28,52.119999,52.939999,51.990002,52.040001,51.053215,8374800
2021-01-29,51.730000,52.209999,50.509998,50.599998,49.640518,12686300
2021-02-01,51.259998,51.299999,50.209999,50.400002,49.444313,14590900
2021-02-02,50.520000,50.630001,50.020000,50.060001,49.110760,11349800
2021-02-03,50.160000,50.340000,49.730000,50.000000,49.051895,9069700
2021-02-04,50.310001,50.450001,50.040001,50.360001,49.405071,7317700
2021-02-05,49.950001,50.099998,49.650002,49.730000,48.787014,9803800
2021-02-08,50.099998,50.529999,49.799999,50.060001,49.110760,8559100
2021-02-09,50.160000,50.639999,50.040001,50.410000,49.454121,8058100
2021-02-10,50.779999,50.840000,49.759998,49.970001,49.022465,9656600
2021-02-11,50.340000,50.430000,49.599998,50.090000,49.140190,13265000
2021-02-12,50.930000,51.740002,50.799999,51.689999,50.709850,11854800
2021-02-16,51.020000,51.259998,50.599998,50.889999,49.925018,8823300
2021-02-17,51.049999,51.790001,50.849998,51.450001,50.474400,9514000
2021-02-18,51.490002,51.980000,51.410000,51.500000,50.523453,9762100
2021-02-19,51.130001,51.160000,50.549999,50.590000,49.630707,6895600
2021-02-22,50.669998,50.810001,50.360001,50.570000,49.611088,10776000
2021-02-23,50.700001,50.770000,49.220001,49.310001,48.374981,14535900
2021-02-24,49.660000,50.320000,49.509998,50.099998,49.149998,12218600
2021-02-25,49.849998,49.869999,48.750000,48.910000,48.910000,12795900
2021-02-26,48.849998,48.919998,47.980000,48.380001,48.380001,8547800
2021-03-01,48.459999,48.680000,48.080002,48.090000,48.090000,11374500
2021-03-02,48.400002,48.430000,47.669998,47.730000,47.730000,14356500
2021-03-03,47.639999,47.639999,46.849998,47.160000,47.160000,14030700
2021-03-04,47.590000,47.950001,46.480000,47.230000,47.230000,15966800
2021-03-05,47.570000,48.119999,47.150002,48.060001,48.060001,11174100
2021-03-08,47.750000,48.470001,47.660000,48.189999,48.189999,11751100
2021-03-09,49.400002,49.880001,49.070000,49.270000,49.270000,15538500
2021-03-10,50.200001,50.290001,49.700001,49.810001,49.810001,12727600
2021-03-11,48.950001,49.270000,48.590000,48.669998,48.669998,12642000
2021-03-12,48.270000,48.580002,47.880001,48.419998,48.419998,8912800
2021-03-15,48.580002,48.779999,48.130001,48.770000,48.770000,10645400
2021-03-16,49.950001,50.470001,49.860001,50.049999,50.049999,16766200
2021-03-17,49.799999,50.119999,49.090000,50.070000,50.070000,12993500
2021-03-18,49.470001,49.970001,49.279999,49.330002,49.330002,9790700
2021-03-19,49.220001,49.480000,48.889999,49.209999,49.209999,6783200
2021-03-22,49.980000,51.209999,49.869999,51.200001,51.200001,10092000
2021-03-23,49.950001,50.209999,49.160000,49.400002,49.400002,10891800
2021-03-24,49.130001,49.299999,48.759998,48.790001,48.790001,6482600
2021-03-25,48.930000,49.790001,48.810001,49.700001,49.700001,6800200
2021-03-26,49.560001,50.669998,49.480000,50.639999,50.639999,9705800
2021-03-29,50.549999,51.060001,50.480000,50.810001,50.810001,8652400
2021-03-30,50.139999,50.169998,49.689999,49.970001,49.970001,7084800
2021-03-31,50.040001,50.130001,49.700001,49.720001,49.720001,6688300
2021-04-01,49.610001,49.790001,49.330002,49.529999,49.529999,5958200
2021-04-05,49.410000,49.799999,49.400002,49.529999,49.529999,5294000
2021-04-06,49.450001,49.680000,49.160000,49.220001,49.220001,7127800
2021-04-07,49.060001,49.119999,48.259998,48.419998,48.419998,9469100
2021-04-08,49.669998,49.799999,49.430000,49.500000,49.500000,10361300
2021-04-09,50.150002,50.160000,49.680000,49.939999,49.939999,7432200
2021-04-12,49.830002,49.919998,49.369999,49.419998,49.419998,7890500
2021-04-13,49.209999,49.599998,48.959999,49.189999,49.189999,7733900
2021-04-14,50.040001,50.320000,49.740002,49.840000,49.840000,11863600
2021-04-15,50.740002,51.290001,50.599998,50.830002,50.830002,13903000
2021-04-16,50.799999,51.009998,50.610001,50.740002,50.740002,22165000
2021-04-19,51.639999,51.810001,51.250000,51.630001,51.630001,16120700
2021-04-20,52.090000,52.349998,51.950001,52.270000,52.270000,13942400
2021-04-21,52.919998,53.180000,52.689999,53.110001,53.110001,11431700
2021-04-22,53.070000,53.099998,52.430000,52.709999,52.709999,9436000
2021-04-23,52.740002,52.759998,52.160000,52.259998,52.259998,6562700
2021-04-26,52.450001,52.480000,51.990002,52.369999,52.369999,6439300
